;NU_INSCRICAO;NU_ANO;CO_MUNICIPIO_RESIDENCIA;NO_MUNICIPIO_RESIDENCIA;CO_UF_RESIDENCIA;SG_UF_RESIDENCIA;NU_IDADE;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;CO_MUNICIPIO_NASCIMENTO;NO_MUNICIPIO_NASCIMENTO;CO_UF_NASCIMENTO;SG_UF_NASCIMENTO;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_BAIXA_VISAO;IN_CEGUEIRA;IN_SURDEZ;IN_DEFICIENCIA_AUDITIVA;IN_SURDO_CEGUEIRA;IN_DEFICIENCIA_FISICA;IN_DEFICIENCIA_MENTAL;IN_DEFICIT_ATENCAO;IN_DISLEXIA;IN_DISCALCULIA;IN_AUTISMO;IN_VISAO_MONOCULAR;IN_OUTRA_DEF;IN_GESTANTE;IN_LACTANTE;IN_IDOSO;IN_ESTUDA_CLASSE_HOSPITALAR;IN_SEM_RECURSO;IN_BRAILLE;IN_AMPLIADA_24;IN_AMPLIADA_18;IN_LEDOR;IN_ACESSO;IN_TRANSCRICAO;IN_LIBRAS;IN_TEMPO_ADICIONAL;IN_LEITURA_LABIAL;IN_MESA_CADEIRA_RODAS;IN_MESA_CADEIRA_SEPARADA;IN_APOIO_PERNA;IN_GUIA_INTERPRETE;IN_COMPUTADOR;IN_CADEIRA_ESPECIAL;IN_CADEIRA_CANHOTO;IN_CADEIRA_ACOLCHOADA;IN_PROVA_DEITADO;IN_MOBILIARIO_OBESO;IN_LAMINA_OVERLAY;IN_PROTETOR_AURICULAR;IN_MEDIDOR_GLICOSE;IN_MAQUINA_BRAILE;IN_SOROBAN;IN_MARCA_PASSO;IN_SONDA;IN_MEDICAMENTOS;IN_SALA_INDIVIDUAL;IN_SALA_ESPECIAL;IN_SALA_ACOMPANHANTE;IN_MOBILIARIO_ESPECIFICO;IN_MATERIAL_ESPECIFICO;IN_NOME_SOCIAL;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
26;190001867757;2019;4101408;Apucarana;41;PR;17;F;1;1;1;4101408.0;Apucarana;41.0;PR;2;0;3;1.0;0;41026039.0;4101408.0;Apucarana;41.0;PR;4.0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4101408;Apucarana;41;PR;1;1;1;1;504.0;509.0;514.0;516.0;618.2;744.7;636.3;713.7;BACACEDDEBCDEADAAEABBAADBDBBBCCACCBCBCBEDCDDA;ACACEEBCCBABADABEACDBBEBCCCADCEBACCBEEDBBEACB;EBBAD99999BAEBADBDEBDAADCAECAECDDBADBCDAADCBCCAEEB;BEBEAEAADAABABAABDDBAECDDDABCCADECADCCABDCBAC;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1.0;160.0;200.0;200.0;180.0;160.0;900.0;E;E;B;B;2;E;A;B;C;B;A;B;B;B;A;B;A;B;B;B;A;C;B;B;B
27;190001184600;2019;1600303;Macapá;16;AP;19;M;1;3;1;1600303.0;Macapá;16.0;AP;1;1;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1600303;Macapá;16;AP;1;1;1;1;505.0;510.0;513.0;518.0;465.2;513.8;489.9;547.2;ACDDCDBCABECDBCACDBCCDCBEBDCABBCACDCABBDCECAA;ACADCEEBCABDDBAECABABAAADAEBDACBBACCBAEDAABCB;99999ABBDEBBCAEBEDCECBDEADCBDCBCCEDADBBEBDEAEDCEDE;DCBCAECBDDDABDCCBBDBBCEBCBBEBDBECAEBDEADECDDB;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1.0;120.0;120.0;80.0;100.0;100.0;520.0;H;H;B;A;3;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
28;190001692704;2019;4300604;Alvorada;43;RS;18;F;1;1;1;4300604.0;Alvorada;43.0;RS;2;0;2;1.0;0;43013945.0;4300604.0;Alvorada;43.0;RS;2.0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4300604;Alvorada;43;RS;1;1;1;1;506.0;507.0;511.0;517.0;430.4;466.8;515.9;394.1;BCDCAEDBABECDDCBEEAECADACEDBAEDACBCDABAEDC*DD;EEAEDEBCEBDDBCAAABCCCDDEBDBBAACBEDCBABAAEDCCE;99999CDDBDCABBBDACCEDACECBEECAECCDCAAEDCCDADDCECDE;DBABCCBCDBAEEDDCBBACEDEDCBDAABDECDBACAEBAECEB;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1.0;160.0;140.0;120.0;120.0;40.0;580.0;E;B;B;B;3;A;A;B;D;A;A;B;B;B;A;A;A;A;B;B;A;D;A;B;A
29;190001867758;2019;4125704;São Miguel do Iguaçu;41;PR;22;M;1;1;1;4125704.0;São Miguel do Iguaçu;41.0;PR;1;4;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4125704;São Miguel do Iguaçu;41;PR;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;A;D;B;B;2;C;A;B;B;A;A;B;B;A;B;B;A;A;B;A;A;C;A;B;B
30;190002037438;2019;5300108;Brasília;53;DF;28;F;1;2;1;5300108.0;Brasília;53.0;DF;1;10;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5300108;Brasília;53;DF;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;C;B;B;3;C;A;B;C;A;A;B;A;B;A;B;A;A;B;A;A;D;A;A;B
31;190001595660;2019;3523107;Itaquaquecetuba;35;SP;17;F;1;2;1;3550308.0;São Paulo;35.0;SP;2;0;2;1.0;0;35006713.0;3530607.0;Mogi das Cruzes;35.0;SP;2.0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3523107;Itaquaquecetuba;35;SP;1;1;1;1;505.0;509.0;514.0;518.0;371.8;501.4;518.6;442.0;ABACBDDDBBEECEACBDCBBDBCBACCAAEADBBCDABBDCBDE;AEABAECCDAAEADAADBBCBEBCCDABCECABDEBCEBBBABAB;99999.....DBCDCDEAEBAAADDDEBAECBDEEABECCCECEBCEAEE;ACACAEBBBBDABDCCDBCAACEBBDCEBBEACDBBAEDDBEBDB;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1.0;140.0;120.0;120.0;140.0;140.0;660.0;E;F;B;D;3;B;A;B;C;A;A;B;B;A;A;A;A;A;A;A;A;D;A;A;B
32;190001237805;2019;3118304;Conselheiro Lafaiete;31;MG;22;F;1;1;1;3118304.0;Conselheiro Lafaiete;31.0;MG;1;5;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3118304;Conselheiro Lafaiete;31;MG;1;1;1;1;505.0;509.0;514.0;518.0;560.0;592.0;591.1;695.1;ABCABEDBCCCCAECACEBDCACDBCCBABAEDAEDBBDDDAAAE;ACBCEEACABAEACBDBCCABEABAEBADCACADCDCEDBBBEAB;BBBAD99999BBCBCDBDEBBAADCDDDDECEDBAEBCCACDCBCAAECB;DCEBAECCADCACEEECEACADAAEEBDAEBDAAADCEDDBEDEC;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1.0;120.0;120.0;120.0;120.0;60.0;540.0;E;C;C;B;4;G;A;B;D;B;B;B;A;B;A;B;A;B;C;B;A;E;A;B;B
33;190001705260;2019;4218707;Tubarão;42;SC;35;M;2;3;1;4218707.0;Tubarão;42.0;SC;1;13;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4218707;Tubarão;42;SC;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;B;B;B;2;E;A;B;B;B;B;B;A;A;A;B;A;A;B;A;A;B;A;B;B
34;190001421552;2019;2919207;Lauro de Freitas;29;BA;17;M;1;2;1;2919207.0;Lauro de Freitas;29.0;BA;2;0;2;1.0;0;29398673.0;2919207.0;Lauro de Freitas;29.0;BA;2.0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2919207;Lauro de Freitas;29;BA;1;1;1;1;506.0;510.0;513.0;517.0;567.3;584.1;595.8;704.5;BEDCCDDCEABBBDBDACBAEECACEABDBDDADBABBAECACBC;AEECBEABADAEABAAECDECEBACDBEEACCCDBBCEDEDBACB;ADBBC99999ABBCBCDAAECBDDEDAACCBDECDEDEDEBEECBEDABC;AABDCBBEECBDDCEBABDCCDDABECEBCEACABCBCEAAECBD;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1.0;140.0;120.0;140.0;120.0;100.0;620.0;E;C;B;B;2;B;A;B;C;A;A;B;B;A;A;A;A;A;B;A;A;C;A;A;B
35;190001867759;2019;4107652;Fazenda Rio Grande;41;PR;44;F;1;1;1;4106902.0;Curitiba;41.0;PR;1;1;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4107652;Fazenda Rio Grande;41;PR;1;1;1;1;504.0;509.0;514.0;516.0;494.1;568.8;546.4;565.9;CEBCADACEAEADDCBDACDEACEDBCCABCCACDEECDADBBDD;ECACAEDCABAAABBDECEADEABACBABCEDBECACEDBCDADD;99999EBDDABACBEDEEEBDAEDADDDDEEDAAEEECEAADCEECCECA;EAECBBAAAEBBABCDBEEAEECAACEAEBABEDACEEDECAADD;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1.0;140.0;120.0;120.0;120.0;160.0;660.0;B;D;B;B;4;E;A;B;D;A;A;B;A;B;A;A;A;A;B;A;A;D;B;B;B
36;190001595661;2019;3549102;São João da Boa Vista;35;SP;17;F;1;1;1;3549102.0;São João da Boa Vista;35.0;SP;2;0;2;1.0;0;35020709.0;3549102.0;São João da Boa Vista;35.0;SP;2.0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3549102;São João da Boa Vista;35;SP;0;1;1;0;;507.0;511.0;;;457.9;500.1;;;BADCCBABABAECCDABECAEEDCDECDBABAAEBADACEACBEE;99999DBABBDCBDDEDAEEDACEDBCECCCEEBDBAADCBDEDBDCCDC;;1;;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;;1.0;120.0;120.0;120.0;120.0;80.0;560.0;E;E;C;B;2;D;A;B;C;A;B;B;A;B;A;A;A;B;B;A;B;C;A;B;B
37;190001042834;2019;1501402;Belém;15;PA;37;M;1;3;1;1501402.0;Belém;15.0;PA;1;5;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;G;A;D;3;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;B;B;B
38;190001237806;2019;3162922;São Joaquim de Bicas;31;MG;23;F;1;4;1;3118601.0;Contagem;31.0;MG;1;5;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3162922;São Joaquim de Bicas;31;MG;1;1;1;1;504.0;508.0;512.0;516.0;504.2;554.6;519.7;462.4;BAEABEDBCDBAECDACBAEDBDEDBBABADEEECCCAACDDAEE;ABCAADBDCECECCBAECBBBABCAEBEDBBCBBAACEBAECBBB;CAEED99999ACABCEDEDECDDCDCDAADDDCBBAEDBEECBDEDECED;BAEEADEBDDCCDCCBDDCBCCEDADADABADAAACDECCAEEDB;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1.0;120.0;120.0;120.0;120.0;100.0;580.0;B;B;C;B;3;C;A;B;C;B;A;B;A;A;A;B;A;A;B;B;A;C;A;B;B
39;190001595662;2019;3552809;Taboão da Serra;35;SP;22;F;1;2;1;3552809.0;Taboão da Serra;35.0;SP;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3552809;Taboão da Serra;35;SP;1;1;1;1;504.0;509.0;514.0;516.0;478.1;455.7;530.5;432.1;BECACDBCEADAEBECEACADBCBDACBEBECCDEEEDCDCAECE;ECAEAEAEDAAACADDBEDBBDEACBBADECADDBECEBCDACBA;CCBDA99999BDCBCABAEBEACDDECBAEBEDCAEABEACECDCCEEEC;DABDCBECABDCAEEABDCACDBDCEABEBACBDDECEBABDCEA;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1.0;120.0;40.0;40.0;100.0;0.0;300.0;C;D;C;B;3;B;A;B;A;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;A
40;190001421553;2019;2927408;Salvador;29;BA;22;F;1;2;1;2927408.0;Salvador;29.0;BA;1;4;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2927408;Salvador;29;BA;1;1;1;1;503.0;509.0;514.0;515.0;427.3;508.5;534.7;516.3;AEDCDCBDEBCCCBABCCEBBBCECBDDEBBAABCBDCBDCBDBA;AEACABDC...ABDDDADDDBCDBACEABCAABACAAEDBBAAED;99999CEBEBBC*DACBDCBAAADDEEBDEACDBDBAECDEBCBECABCB;EACBDDBCADBEDBDBADCDCDBDBDCDBCEBEBABDCDEBECAA;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1.0;120.0;120.0;120.0;120.0;160.0;640.0;D;C;C;B;7;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
41;190001475148;2019;2400802;Angicos;24;RN;49;M;0;1;1;2400802.0;Angicos;24.0;RN;1;13;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2400802;Angicos;24;RN;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;E;A;D;4;C;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;B;A;B;B
42;190001421554;2019;2927408;Salvador;29;BA;25;F;1;2;1;2927408.0;Salvador;29.0;BA;1;6;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2927408;Salvador;29;BA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;D;D;B;4;B;A;B;D;A;A;B;A;A;A;B;A;A;B;A;A;D;A;A;B
43;190001493188;2019;2611606;Recife;26;PE;22;M;1;1;1;2611606.0;Recife;26.0;PE;1;1;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2611606;Recife;26;PE;1;1;1;1;506.0;509.0;514.0;517.0;532.2;533.8;558.1;509.8;DEDDEEBEEEBEADACCADBABBABDEBBEDEBDADCABEEBBAB;ACAEACDCABACABBAEAEABBCEACEEBCCABACBAEDAAACBB;EBAAD99999BACBDEBDBBDADDBDAEDECDDADCECBAADCAEBAEAA;AAAABCECEECCCDACACBDBAEABCCBAEAEDDDAABEDBABBB;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1.0;100.0;140.0;120.0;120.0;160.0;640.0;C;D;C;B;6;E;A;B;D;A;A;B;A;B;A;B;A;B;B;B;A;A;B;B;B
44;190002037439;2019;5300108;Brasília;53;DF;19;F;1;1;1;5300108.0;Brasília;53.0;DF;1;2;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5300108;Brasília;53;DF;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;E;C;C;5;B;A;C;C;B;A;B;A;B;A;B;A;A;B;A;A;D;A;B;B
45;190001421555;2019;2900702;Alagoinhas;29;BA;19;M;1;3;1;2900702.0;Alagoinhas;29.0;BA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2900702;Alagoinhas;29;BA;1;1;1;1;503.0;508.0;512.0;515.0;421.1;469.9;435.6;527.4;CEEDBCD*E*BACECDDAACC**DDBBEBCBECCACCEBADDBAB;ABACBCBADEACDDDBADECBDACAECBBDADDBEBCBEADBCBB;99999BBAEDCBDDCBACCDCDBCCADEBBCEDBECCEEBEACCECDDAE;EDBBBEBCADEBDDEECEACADBEADBDDCBCEACBBBEACDBAC;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;4.0;0.0;0.0;0.0;0.0;0.0;0.0;E;E;B;B;5;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
46;190001480442;2019;2507309;Jacaraú;25;PB;17;F;1;1;1;2507309.0;Jacaraú;25.0;PB;1;1;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2507309;Jacaraú;25;PB;1;1;1;1;505.0;507.0;511.0;518.0;618.5;622.1;647.9;723.4;DADBDEABBDCCCEDBBEBDBCADDABCEBCEBCDCEBDEADAAC;BCCBCBABDADDBCEEAACCCBCEDEBEAAEBEADBADBEEACCB;99999ABCADECBAACDBDCDAAECBAECEECBCCDEBEAADEABCDCDE;DCCBAECACDABCEADBEBCBDBCEDDECBECEDACDEDECAACB;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1.0;160.0;160.0;160.0;200.0;180.0;860.0;F;F;D;D;6;J;A;B;E;B;B;B;A;B;A;A;A;A;B;A;B;C;A;C;B
47;190001493189;2019;2611101;Petrolina;26;PE;50;M;1;1;1;2611101.0;Petrolina;26.0;PE;1;13;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2611101;Petrolina;26;PE;1;1;1;1;503.0;510.0;513.0;515.0;442.1;450.6;496.8;493.2;DCEBDAECCBDDCDAABDECEBCDBEEDAAACEDDDACBEABABC;BCADCEEEADDCDAADECEDACAAACBDEEADCCBEAEABBADEA;99999EDACBABDCADCAAEDADBCDAADCEEAECECBBBDACEEBAEBB;CDBEACBCABEAABEAACCCACADCCEBDEEDAEBBEDDBAEBBA;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1.0;120.0;120.0;100.0;120.0;0.0;460.0;A;A;A;A;1;B;A;B;C;A;A;B;A;B;A;B;A;A;B;B;A;B;A;B;A
48;190001705261;2019;4208906;Jaraguá do Sul;42;SC;25;F;1;1;1;4208906.0;Jaraguá do Sul;42.0;SC;1;8;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4208906;Jaraguá do Sul;42;SC;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;C;C;C;2;F;A;B;C;B;A;B;B;B;A;A;A;B;C;B;A;C;A;B;B
49;190001421556;2019;2927408;Salvador;29;BA;72;M;2;3;1;2927408.0;Salvador;29.0;BA;1;13;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2927408;Salvador;29;BA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;A;B;A;B;4;C;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;E;A;A;B
50;190001595663;2019;3550308;São Paulo;35;SP;23;M;1;2;1;3550308.0;São Paulo;35.0;SP;1;6;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3550308;São Paulo;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;H;C;F;B;2;D;A;B;C;A;A;B;B;B;A;A;A;A;B;B;A;C;A;A;B
